"id","movie_id","genre_id"
"3059","1879","8"
"3060","1880","8"
"3061","1881","2"
"3062","1881","3"
"3063","1881","4"
"3064","1881","9"
"3065","1882","1"
"3066","1882","15"
"3067","1883","5"
"3068","1884","5"
"3069","1884","8"
"3070","1885","5"
"3071","1885","8"
"3072","1886","5"
"3073","1887","2"
"3074","1887","5"
"3075","1888","5"
"3076","1888","8"
"3077","1888","14"
"3078","1889","16"
"3079","1890","8"
"3080","1891","11"
"3081","1891","16"
"3082","1892","13"
"3083","1892","16"
"3084","1893","8"
"3085","1894","2"
"3086","1894","5"
"3087","1894","14"
"3088","1895","5"
"3089","1895","8"
"3090","1895","14"
"3091","1896","5"
"3092","1897","8"
"3093","1897","14"
"3094","1898","8"
"3095","1898","17"
"3096","1899","2"
"3097","1899","8"
"3098","1900","8"
"3099","1901","7"
"3100","1902","8"
"3101","1902","14"
"3102","1903","5"
"3103","1904","5"
"3104","1904","8"
"3105","1905","8"
"3106","1906","5"
"3107","1906","14"
"3108","1907","3"
"3109","1907","4"
"3110","1908","8"
"3111","1908","16"
"3112","1909","13"
"3113","1909","15"
"3114","1909","16"
"3115","1910","1"
"3116","1910","5"
"3117","1910","6"
"3118","1911","5"
"3119","1912","1"
"3120","1912","6"
"3121","1912","14"
"3122","1913","8"
"3123","1913","13"
"3124","1914","5"
"3125","1914","8"
"3126","1915","8"
"3127","1916","1"
"3128","1916","5"
"3129","1916","8"
"3130","1917","1"
"3131","1917","2"
"3132","1917","15"
"3133","1917","16"
"3134","1918","1"
"3135","1918","5"
"3136","1918","6"
"3137","1918","8"
"3138","1919","4"
"3139","1919","5"
"3140","1920","3"
"3141","1920","4"
"3142","1920","9"
"3143","1920","17"
"3144","1921","15"
"3145","1921","16"
"3146","1922","8"
"3147","1923","5"
"3148","1924","11"
"3149","1924","15"
"3150","1925","8"
"3151","1925","14"
"3152","1925","17"
"3153","1926","12"
"3154","1927","17"
"3155","1928","18"
"3156","1929","8"
"3157","1930","8"
"3158","1931","2"
"3159","1932","12"
"3160","1933","8"
"3161","1934","5"
"3162","1935","8"
"3163","1936","8"
"3164","1936","17"
"3165","1937","5"
"3166","1938","8"
"3167","1939","8"
"3168","1939","17"
"3169","1940","8"
"3170","1941","8"
"3171","1942","8"
"3172","1943","8"
"3173","1944","8"
"3174","1944","14"
"3175","1944","17"
"3176","1945","6"
"3177","1945","8"
"3178","1946","8"
"3179","1946","14"
"3180","1947","12"
"3181","1947","14"
"3182","1948","5"
"3183","1949","8"
"3184","1950","8"
"3185","1950","13"
"3186","1951","12"
"3187","1952","8"
"3188","1953","1"
"3189","1953","6"
"3190","1953","8"
"3191","1953","16"
"3192","1954","1"
"3193","1954","8"
"3194","1955","8"
"3195","1956","8"
"3196","1957","8"
"3197","1958","5"
"3198","1958","8"
"3199","1959","8"
"3200","1959","14"
"3201","1960","8"
"3202","1960","17"
"3203","1961","8"
"3204","1962","8"
"3205","1963","5"
"3206","1964","8"
"3207","1964","13"
"3208","1965","5"
"3209","1965","15"
"3210","1966","5"
"3211","1967","2"
"3212","1967","4"
"3213","1967","9"
"3214","1968","5"
"3215","1968","8"
"3216","1969","11"
"3217","1970","11"
"3218","1971","11"
"3219","1972","11"
"3220","1973","11"
"3221","1974","11"
"3222","1975","11"
"3223","1976","11"
"3224","1977","11"
"3225","1978","11"
"3226","1979","11"
"3227","1980","11"
"3228","1981","11"
"3229","1982","11"
"3230","1983","11"
"3231","1984","11"
"3232","1985","11"
"3233","1986","11"
"3234","1987","11"
"3235","1988","11"
"3236","1989","11"
"3237","1990","11"
"3238","1991","11"
"3239","1992","11"
"3240","1993","11"
"3241","1994","11"
"3242","1994","16"
"3243","1995","11"
"3244","1995","16"
"3245","1996","11"
"3246","1996","16"
"3247","1997","11"
"3248","1998","11"
"3249","1999","11"
"3250","2000","1"
"3251","2000","5"
"3252","2000","6"
"3253","2000","8"
"3254","2001","1"
"3255","2001","5"
"3256","2001","6"
"3257","2001","8"
"3258","2002","1"
"3259","2002","5"
"3260","2002","6"
"3261","2002","8"
"3262","2003","5"
"3263","2003","11"
"3264","2004","5"
"3265","2004","11"
"3266","2005","2"
"3267","2005","4"
"3268","2005","9"
"3269","2006","1"
"3270","2006","2"
"3271","2006","14"
"3272","2007","5"
"3273","2008","6"
"3274","2008","8"
"3275","2008","10"
"3276","2009","15"
"3277","2009","16"
"3278","2010","15"
"3279","2011","5"
"3280","2011","15"
"3281","2012","5"
"3282","2012","15"
"3283","2012","18"
"3284","2013","1"
"3285","2013","2"
"3286","2014","4"
"3287","2014","5"
"3288","2015","4"
"3289","2015","5"
"3290","2015","9"
"3291","2016","4"
"3292","2016","5"
"3293","2016","18"
"3294","2017","4"
"3295","2017","9"
"3296","2017","12"
"3297","2018","3"
"3298","2018","4"
"3299","2019","1"
"3300","2019","8"
"3301","2020","8"
"3302","2020","14"
"3303","2021","9"
"3304","2021","15"
"3305","2022","8"
"3306","2023","1"
"3307","2023","6"
"3308","2023","8"
"3309","2024","8"
"3310","2024","13"
"3311","2025","8"
"3312","2025","14"
"3313","2026","11"
"3314","2026","16"
"3315","2027","5"
"3316","2027","6"
"3317","2028","1"
"3318","2028","8"
"3319","2028","17"
"3320","2029","5"
"3321","2029","14"
"3322","2030","8"
"3323","2031","4"
"3324","2031","5"
"3325","2032","4"
"3326","2032","5"
"3327","2033","3"
"3328","2033","4"
"3329","2034","15"
"3330","2035","4"
"3331","2035","5"
"3332","2036","4"
"3333","2036","5"
"3334","2037","2"
"3335","2037","4"
"3336","2037","5"
"3337","2038","4"
"3338","2038","5"
"3339","2038","15"
"3340","2039","2"
"3341","2039","4"
"3342","2040","4"
"3343","2040","5"
"3344","2041","1"
"3345","2041","2"
"3346","2041","4"
"3347","2041","5"
"3348","2042","4"
"3349","2042","5"
"3350","2043","2"
"3351","2043","4"
"3352","2043","9"
"3353","2044","5"
"3354","2045","2"
"3355","2045","4"
"3356","2045","8"
"3357","2045","14"
"3358","2046","2"
"3359","2046","4"
"3360","2046","15"
"3361","2047","4"
"3362","2048","3"
"3363","2048","4"
"3364","2049","5"
"3365","2049","12"
"3366","2050","2"
"3367","2050","4"
"3368","2050","5"
"3369","2051","2"
"3370","2051","4"
"3371","2051","5"
"3372","2052","4"
"3373","2052","5"
"3374","2053","4"
"3375","2053","5"
"3376","2053","15"
"3377","2054","2"
"3378","2054","4"
"3379","2054","5"
"3380","2054","9"
"3381","2054","15"
"3382","2055","5"
"3383","2055","18"
"3384","2056","2"
"3385","2056","4"
"3386","2057","2"
"3387","2057","4"
"3388","2058","1"
"3389","2058","16"
"3390","2059","4"
"3391","2059","8"
"3392","2060","5"
"3393","2061","7"
"3394","2062","8"
"3395","2062","14"
"3396","2063","8"
"3397","2063","14"
"3398","2064","5"
"3399","2064","7"
"3400","2065","5"
"3401","2065","8"
"3402","2065","14"
"3403","2066","10"
"3404","2067","8"
"3405","2067","14"
"3406","2067","17"
"3407","2068","8"
"3408","2069","8"
"3409","2070","8"
"3410","2071","8"
"3411","2072","5"
"3412","2073","5"
"3413","2074","8"
"3414","2075","8"
"3415","2075","17"
"3416","2076","8"
"3417","2076","13"
"3418","2077","2"
"3419","2077","4"
"3420","2078","3"
"3421","2078","4"
"3422","2078","5"
"3423","2078","12"
"3424","2079","4"
"3425","2079","8"
"3426","2080","3"
"3427","2080","4"
"3428","2080","5"
"3429","2080","12"
"3430","2080","14"
"3431","2081","3"
"3432","2081","4"
"3433","2081","5"
"3434","2081","12"
"3435","2081","14"
"3436","2082","4"
"3437","2082","5"
"3438","2083","4"
"3439","2083","12"
"3440","2084","4"
"3441","2084","12"
"3442","2085","3"
"3443","2085","4"
"3444","2086","8"
"3445","2086","9"
"3446","2087","3"
"3447","2087","4"
"3448","2087","9"
"3449","2087","12"
"3450","2088","2"
"3451","2088","5"
"3452","2088","12"
"3453","2089","3"
"3454","2089","4"
"3455","2090","3"
"3456","2090","4"
"3457","2091","4"
"3458","2091","15"
"3459","2092","3"
"3460","2092","4"
"3461","2092","12"
"3462","2093","2"
"3463","2093","4"
"3464","2093","9"
"3465","2093","15"
"3466","2094","1"
"3467","2094","2"
"3468","2094","15"
"3469","2095","4"
"3470","2095","5"
"3471","2096","3"
"3472","2096","4"
"3473","2096","12"
"3474","2097","4"
"3475","2097","11"
"3476","2098","4"
"3477","2098","5"
"3478","2099","2"
"3479","2099","3"
"3480","2099","4"
"3481","2099","12"
"3482","2100","5"
"3483","2100","9"
"3484","2100","14"
"3485","2101","2"
"3486","2101","8"
"3487","2102","3"
"3488","2102","4"
"3489","2102","5"
"3490","2102","12"
"3491","2103","2"
"3492","2103","4"
"3493","2104","8"
"3494","2105","1"
"3495","2105","2"
"3496","2105","9"
"3497","2105","15"
"3498","2106","8"
"3499","2106","17"
"3500","2107","11"
"3501","2107","16"
"3502","2108","5"
"3503","2108","14"
"3504","2109","5"
"3505","2110","5"
"3506","2110","6"
"3507","2110","16"
"3508","2111","5"
"3509","2112","6"
"3510","2112","8"
"3511","2113","11"
"3512","2113","16"
"3513","2114","8"
"3514","2115","1"
"3515","2115","2"
"3516","2116","2"
"3517","2116","3"
"3518","2116","4"
"3519","2116","15"
"3520","2117","8"
"3521","2117","15"
"3522","2118","11"
"3523","2118","16"
"3524","2119","11"
"3525","2120","8"
"3526","2120","11"
"3527","2121","11"
"3528","2121","16"
"3529","2122","11"
"3530","2122","16"
"3531","2123","3"
"3532","2123","4"
"3533","2124","5"
"3534","2125","8"
"3535","2125","14"
"3536","2126","1"
"3537","2126","6"
"3538","2126","13"
"3539","2126","16"
"3540","2127","8"
"3541","2127","14"
"3542","2128","5"
"3543","2129","7"
"3544","2130","6"
"3545","2130","8"
"3546","2130","14"
"3547","2131","8"
"3548","2132","8"
"3549","2133","2"
"3550","2133","5"
"3551","2134","5"
"3552","2135","2"
"3553","2135","12"
"3554","2136","5"
"3555","2137","3"
"3556","2137","4"
"3557","2138","3"
"3558","2138","4"
"3559","2138","8"
"3560","2138","9"
"3561","2139","3"
"3562","2139","4"
"3563","2140","4"
"3564","2140","9"
"3565","2140","15"
"3566","2141","3"
"3567","2141","4"
"3568","2141","5"
"3569","2142","3"
"3570","2142","4"
"3571","2142","5"
"3572","2143","2"
"3573","2143","9"
"3574","2143","14"
"3575","2144","5"
"3576","2145","5"
"3577","2145","8"
"3578","2145","14"
"3579","2146","8"
"3580","2146","14"
"3581","2147","8"
"3582","2148","5"
"3583","2148","11"
"3584","2149","5"
"3585","2149","11"
"3586","2150","5"
"3587","2151","5"
"3588","2152","4"
"3589","2152","5"
"3590","2153","1"
"3591","2153","2"
"3592","2154","8"
"3593","2154","14"
"3594","2155","5"
"3595","2156","5"
"3596","2156","8"
"3597","2157","14"
"3598","2158","6"
"3599","2158","11"
"3600","2159","6"
"3601","2159","11"
"3602","2160","11"
"3603","2160","16"
"3604","2161","2"
"3605","2161","4"
"3606","2161","9"
"3607","2162","2"
"3608","2162","4"
"3609","2162","9"
"3610","2163","5"
"3611","2163","11"
"3612","2164","8"
"3613","2165","8"
"3614","2166","8"
"3615","2166","14"
"3616","2167","1"
"3617","2167","2"
"3618","2167","11"
"3619","2168","8"
"3620","2168","14"
"3621","2169","5"
"3622","2170","1"
"3623","2170","5"
"3624","2171","5"
"3625","2171","8"
"3626","2171","14"
"3627","2172","5"
"3628","2173","2"
"3629","2173","9"
"3630","2173","15"
"3631","2174","5"
"3632","2174","9"
"3633","2175","8"
"3634","2175","14"
"3635","2176","16"
"3636","2177","5"
"3637","2177","16"
"3638","2178","16"
"3639","2179","16"
"3640","2180","16"
"3641","2181","16"
"3642","2182","8"
"3643","2182","10"
"3644","2182","16"
"3645","2183","16"
"3646","2184","13"
"3647","2184","16"
"3648","2185","16"
"3649","2186","10"
"3650","2186","16"
"3651","2187","13"
"3652","2187","16"
"3653","2188","8"
"3654","2189","3"
"3655","2190","8"
"3656","2191","5"
"3657","2192","8"
"3658","2193","1"
"3659","2193","2"
"3660","2193","9"
"3661","2194","1"
"3662","2194","6"
"3663","2194","8"
"3664","2195","5"
"3665","2196","1"
"3666","2197","8"
"3667","2198","7"
"3668","2199","6"
"3669","2199","8"
"3670","2200","8"
"3671","2201","8"
"3672","2202","8"
"3673","2202","16"
"3674","2202","17"
"3675","2203","10"
"3676","2203","16"
"3677","2204","16"
"3678","2205","5"
"3679","2206","13"
"3680","2206","16"
"3681","2207","8"
"3682","2208","5"
"3683","2208","13"
"3684","2208","14"
"3685","2208","16"
"3686","2209","6"
"3687","2209","16"
"3688","2210","16"
"3689","2211","16"
"3690","2212","16"
"3691","2213","5"
"3692","2213","12"
"3693","2214","16"
"3694","2215","5"
"3695","2215","14"
"3696","2216","8"
"3697","2217","5"
"3698","2217","12"
"3699","2218","8"
"3700","2219","13"
"3701","2219","16"
"3702","2220","8"
"3703","2221","16"
"3704","2222","5"
"3705","2223","5"
"3706","2224","8"
"3707","2225","8"
"3708","2226","8"
"3709","2227","16"
"3710","2228","8"
"3711","2229","8"
"3712","2230","5"
"3713","2231","6"
"3714","2231","8"
"3715","2232","15"
"3716","2232","16"
"3717","2233","8"
"3718","2234","8"
"3719","2235","8"
"3720","2235","17"
"3721","2236","8"
"3722","2237","8"
"3723","2238","5"
"3724","2238","8"
"3725","2239","5"
"3726","2239","8"
"3727","2240","8"
"3728","2241","5"
"3729","2242","8"
"3730","2243","5"
"3731","2243","8"
"3732","2243","14"
"3733","2244","5"
"3734","2244","14"
"3735","2245","5"
"3736","2245","8"
"3737","2246","5"
"3738","2247","5"
"3739","2248","5"
"3740","2248","8"
"3741","2248","14"
"3742","2249","5"
"3743","2250","8"
"3744","2251","5"
"3745","2252","5"
"3746","2252","8"
"3747","2253","1"
"3748","2253","5"
"3749","2253","9"
"3750","2254","8"
"3751","2255","5"
"3752","2256","11"
"3753","2256","15"
"3754","2257","5"
"3755","2257","14"
"3756","2258","1"
"3757","2259","5"
"3758","2259","14"
"3759","2260","1"
"3760","2260","6"
"3761","2261","5"
"3762","2262","5"
"3763","2262","8"
"3764","2262","14"
"3765","2263","16"
"3766","2264","8"
"3767","2265","2"
"3768","2265","5"
"3769","2266","5"
"3770","2266","14"
"3771","2267","13"
"3772","2267","16"
"3773","2268","6"
"3774","2268","8"
"3775","2269","8"
"3776","2270","7"
"3777","2271","8"
"3778","2272","8"
"3779","2273","1"
"3780","2273","16"
"3781","2274","8"
"3782","2275","1"
"3783","2275","2"
"3784","2275","15"
"3785","2276","8"
"3786","2277","8"
"3787","2278","1"
"3788","2278","6"
"3789","2278","16"
"3790","2279","11"
"3791","2279","16"
"3792","2280","6"
"3793","2281","6"
"3794","2282","5"
"3795","2282","8"
"3796","2283","8"
"3797","2284","8"
"3798","2285","8"
"3799","2286","5"
"3800","2287","15"
"3801","2287","16"
"3802","2287","17"
"3803","2288","1"
"3804","2288","11"
"3805","2288","15"
"3806","2288","16"
"3807","2289","5"
"3808","2289","8"
"3809","2290","5"
"3810","2290","8"
"3811","2291","8"
"3812","2291","14"
"3813","2292","14"
"3814","2293","8"
"3815","2294","3"
"3816","2294","4"
"3817","2295","5"
"3818","2296","5"
"3819","2297","8"
"3820","2297","14"
"3821","2298","16"
"3822","2299","5"
"3823","2300","5"
"3824","2300","12"
"3825","2301","5"
"3826","2302","5"
"3827","2303","8"
"3828","2303","12"
"3829","2304","8"
"3830","2305","8"
"3831","2306","5"
"3832","2307","1"
"3833","2307","8"
"3834","2308","1"
"3835","2308","6"
"3836","2309","8"
"3837","2310","8"
"3838","2311","13"
"3839","2311","15"
"3840","2312","8"
"3841","2313","8"
"3842","2314","8"
"3843","2315","11"
"3844","2315","16"
"3845","2316","8"
"3846","2316","14"
"3847","2317","5"
"3848","2318","5"
"3849","2319","5"
"3850","2320","8"
"3851","2320","16"
"3852","2321","5"
"3853","2322","1"
"3854","2322","2"
"3855","2322","15"
"3856","2322","16"
"3857","2322","17"
"3858","2323","7"
"3859","2324","5"
"3860","2324","8"
"3861","2325","5"
"3862","2326","8"
"3863","2326","16"
"3864","2327","11"
"3865","2328","11"
"3866","2329","8"
"3867","2330","7"
"3868","2331","5"
"3869","2331","14"
"3870","2332","6"
"3871","2332","8"
"3872","2333","8"
"3873","2334","1"
"3874","2334","16"
"3875","2335","5"
"3876","2336","8"
"3877","2337","8"
"3878","2338","11"
"3879","2338","13"
"3880","2338","16"
"3881","2339","5"
"3882","2339","14"
"3883","2340","14"
"3884","2341","8"
"3885","2342","5"
"3886","2343","8"
"3887","2344","1"
"3888","2344","2"
"3889","2344","8"
"3890","2344","16"
"3891","2345","8"
"3892","2346","15"
"3893","2346","16"
"3894","2347","1"
"3895","2348","8"
"3896","2349","5"
"3897","2349","16"
"3898","2350","5"
"3899","2351","8"
"3900","2352","5"
"3901","2352","8"
"3902","2353","1"
"3903","2353","16"
"3904","2354","3"
"3905","2354","4"
"3906","2354","5"
"3907","2355","3"
"3908","2355","4"
"3909","2355","5"
"3910","2356","5"
"3911","2357","8"
"3912","2358","8"
"3913","2359","5"
"3914","2360","8"
"3915","2361","5"
"3916","2362","8"
"3917","2363","1"
"3918","2363","15"
"3919","2364","1"
"3920","2364","15"
"3921","2365","1"
"3922","2365","15"
"3923","2366","1"
"3924","2366","2"
"3925","2366","11"
"3926","2367","1"
"3927","2367","2"
"3928","2367","11"
"3929","2368","1"
"3930","2368","2"
"3931","2368","11"
"3932","2369","5"
"3933","2369","14"
"3934","2370","1"
"3935","2370","2"
"3936","2370","8"
"3937","2371","5"
"3938","2372","5"
"3939","2373","1"
"3940","2373","2"
"3941","2374","5"
"3942","2374","8"
"3943","2375","5"
"3944","2376","1"
"3945","2377","11"
"3946","2377","15"
"3947","2378","5"
"3948","2379","5"
"3949","2380","5"
"3950","2381","5"
"3951","2382","5"
"3952","2383","5"
"3953","2384","4"
"3954","2384","5"
"3955","2385","5"
"3956","2385","14"
"3957","2386","8"
"3958","2387","5"
"3959","2387","6"
"3960","2388","8"
"3961","2388","14"
"3962","2389","6"
"3963","2389","11"
"3964","2389","16"
"3965","2390","5"
"3966","2391","6"
"3967","2391","16"
"3968","2392","5"
"3969","2392","8"
"3970","2393","1"
"3971","2393","15"
"3972","2394","3"
"3973","2394","12"
"3974","2395","5"
"3975","2396","5"
"3976","2396","14"
"3977","2397","8"
"3978","2398","8"
"3979","2399","2"
"3980","2399","4"
"3981","2399","9"
"3982","2400","4"
"3983","2400","8"
"3984","2401","18"
"3985","2402","1"
"3986","2402","17"
"3987","2403","1"
"3988","2404","1"
"3989","2404","17"
"3990","2405","1"
"3991","2405","2"
"3992","2405","5"
"3993","2405","14"
"3994","2406","1"
"3995","2406","2"
"3996","2406","5"
"3997","2406","14"
"3998","2407","5"
"3999","2407","15"
"4000","2408","5"
"4001","2408","15"
"4002","2409","1"
"4003","2409","8"
"4004","2410","1"
"4005","2410","8"
"4006","2411","1"
"4007","2411","8"
"4008","2412","1"
"4009","2412","8"
"4010","2413","5"
"4011","2413","13"
"4012","2414","1"
"4013","2414","2"
"4014","2414","13"
"4015","2415","8"
"4016","2415","14"
"4017","2416","5"
"4018","2417","5"
"4019","2417","8"
"4020","2418","5"
"4021","2419","8"
"4022","2419","16"
"4023","2420","8"
"4024","2421","1"
"4025","2421","2"
"4026","2421","8"
"4027","2422","1"
"4028","2422","2"
"4029","2422","8"
"4030","2423","5"
"4031","2424","5"
"4032","2424","14"
"4033","2425","6"
"4034","2426","5"
"4035","2426","8"
"4036","2426","14"
"4037","2427","1"
"4038","2427","8"
"4039","2427","17"
"4040","2428","11"
"4041","2428","15"
"4042","2429","2"
"4043","2429","4"
"4044","2429","8"
"4045","2430","2"
"4046","2430","4"
"4047","2430","8"
"4048","2431","5"
"4049","2431","8"
"4050","2432","8"
"4051","2433","8"
"4052","2434","8"
"4053","2435","8"
"4054","2436","5"
"4055","2437","8"
"4056","2438","8"
"4057","2438","16"
"4058","2439","8"
"4059","2440","8"
"4060","2441","8"
"4061","2441","18"
"4062","2442","8"
"4063","2443","8"
"4064","2443","14"
"4065","2444","5"
"4066","2444","8"
"4067","2445","8"
"4068","2446","16"
"4069","2447","5"
"4070","2447","8"
"4071","2448","11"
"4072","2448","15"
"4073","2449","2"
"4074","2449","4"
"4075","2450","2"
"4076","2450","4"
"4077","2450","15"
"4078","2451","11"
"4079","2452","11"
"4080","2453","8"
"4081","2453","9"
"4082","2454","11"
"4083","2454","15"
"4084","2455","11"
"4085","2455","15"
"4086","2456","11"
"4087","2456","15"
"4088","2457","1"
"4089","2457","5"
"4090","2458","5"
"4091","2458","6"
"4092","2459","11"
"4093","2460","11"
"4094","2461","11"
"4095","2462","11"
"4096","2463","5"
"4097","2464","11"
"4098","2465","11"
"4099","2466","8"
"4100","2467","13"
"4101","2468","1"
"4102","2468","5"
"4103","2468","14"
"4104","2468","16"
"4105","2469","5"
"4106","2469","14"
"4107","2470","2"
"4108","2470","5"
"4109","2471","2"
"4110","2471","5"
"4111","2472","5"
"4112","2473","5"
"4113","2474","8"
"4114","2475","1"
"4115","2475","13"
"4116","2475","16"
"4117","2476","1"
"4118","2476","17"
"4119","2477","2"
"4120","2478","5"
"4121","2478","18"
"4122","2479","8"
"4123","2479","16"
"4124","2480","8"
"4125","2481","8"
"4126","2481","14"
"4127","2482","5"
"4128","2482","14"
"4129","2483","5"
"4130","2483","11"
"4131","2483","16"
"4132","2484","5"
"4133","2485","5"
"4134","2485","14"
"4135","2486","8"
"4136","2487","1"
"4137","2487","5"
"4138","2488","8"
"4139","2488","11"
"4140","2488","16"
"4141","2489","8"
"4142","2490","1"
"4143","2490","16"
"4144","2491","5"
"4145","2491","14"
"4146","2492","5"
"4147","2493","8"
"4148","2494","7"
"4149","2495","3"
"4150","2495","15"
"4151","2496","5"
"4152","2496","14"
"4153","2497","14"
"4154","2498","5"
"4155","2498","15"
"4156","2499","5"
"4157","2500","5"
"4158","2501","8"
"4159","2502","5"
"4160","2502","14"
"4161","2503","8"
"4162","2504","5"
"4163","2504","8"
"4164","2505","16"
"4165","2506","5"
"4166","2506","8"
"4167","2506","14"
"4168","2507","5"
"4169","2508","8"
"4170","2509","5"
"4171","2510","5"
"4172","2510","14"
"4173","2511","6"
"4174","2512","8"
"4175","2513","11"
"4176","2514","11"
"4177","2515","11"
"4178","2516","11"
"4179","2517","11"
"4180","2518","5"
"4181","2519","11"
"4182","2520","8"
"4183","2521","8"
"4184","2522","8"
"4185","2523","8"
"4186","2523","16"
"4187","2524","1"
"4188","2524","8"
"4189","2525","1"
"4190","2525","11"
"4191","2525","15"
"4192","2526","15"
"4193","2527","1"
"4194","2527","15"
"4195","2527","16"
"4196","2527","18"
"4197","2528","1"
"4198","2528","2"
"4199","2528","15"
"4200","2529","1"
"4201","2529","15"
"4202","2530","1"
"4203","2530","15"
"4204","2531","1"
"4205","2531","15"
"4206","2532","1"
"4207","2532","15"
"4208","2533","1"
"4209","2533","15"
"4210","2534","1"
"4211","2535","1"
"4212","2536","8"
"4213","2537","2"
"4214","2538","7"
"4215","2539","5"
"4216","2540","1"
"4217","2540","6"
"4218","2540","8"
"4219","2540","16"
"4220","2541","8"
"4221","2542","5"
"4222","2542","6"
"4223","2542","16"
"4224","2543","5"
"4225","2544","8"
"4226","2545","5"
"4227","2546","8"
"4228","2547","8"
"4229","2548","11"
"4230","2549","1"
"4231","2549","15"
"4232","2550","11"
"4233","2550","16"
"4234","2551","8"
"4235","2551","16"
"4236","2552","5"
"4237","2553","11"
"4238","2553","15"
"4239","2553","16"
"4240","2554","11"
"4241","2554","15"
"4242","2554","16"
"4243","2555","5"
"4244","2556","5"
"4245","2556","8"
"4246","2556","14"
"4247","2557","8"
"4248","2558","5"
"4249","2558","14"
"4250","2559","3"
"4251","2559","4"
"4252","2560","8"
"4253","2560","11"
"4254","2561","6"
"4255","2561","16"
"4256","2562","8"
"4257","2563","8"
"4258","2564","8"
"4259","2565","12"
"4260","2566","3"
"4261","2566","4"
"4262","2567","5"
"4263","2568","1"
"4264","2568","6"
"4265","2569","8"
"4266","2569","14"
"4267","2570","8"
"4268","2570","14"
"4269","2571","1"
"4270","2571","15"
"4271","2571","16"
"4272","2572","5"
"4273","2572","14"
"4274","2573","8"
"4275","2574","5"
"4276","2575","8"
"4277","2576","8"
"4278","2577","5"
"4279","2577","8"
"4280","2578","15"
"4281","2579","8"
"4282","2580","6"
"4283","2581","5"
"4284","2581","14"
"4285","2582","1"
"4286","2582","5"
"4287","2583","13"
"4288","2584","5"
"4289","2585","8"
"4290","2585","14"
"4291","2586","5"
"4292","2586","6"
"4293","2586","16"
"4294","2587","5"
"4295","2588","8"
"4296","2589","5"
"4297","2589","8"
"4298","2589","14"
"4299","2590","8"
"4300","2591","5"
"4301","2591","14"
"4302","2592","8"
"4303","2593","5"
"4304","2594","8"
"4305","2594","14"
"4306","2594","15"
"4307","2595","7"
"4308","2596","5"
"4309","2596","8"
"4310","2597","5"
"4311","2597","14"
"4312","2598","5"
"4313","2599","5"
"4314","2600","1"
"4315","2600","15"
"4316","2600","16"
"4317","2601","5"
"4318","2602","2"
"4319","2602","15"
"4320","2603","8"
"4321","2604","7"
"4322","2605","6"
"4323","2605","16"
"4324","2606","5"
"4325","2606","11"
"4326","2607","8"
"4327","2608","16"
"4328","2609","8"
"4329","2610","8"
"4330","2611","8"
"4331","2612","8"
"4332","2613","1"
"4333","2613","11"
"4334","2613","15"
"4335","2614","1"
"4336","2614","11"
"4337","2614","15"
"4338","2615","2"
"4339","2615","15"
"4340","2616","1"
"4341","2616","6"
"4342","2617","1"
"4343","2617","2"
"4344","2617","11"
"4345","2617","16"
"4346","2618","5"
"4347","2619","8"
"4348","2620","8"
"4349","2620","14"
"4350","2621","8"
"4351","2621","14"
"4352","2622","5"
"4353","2622","9"
"4354","2623","5"
"4355","2624","8"
"4356","2625","1"
"4357","2626","5"
"4358","2626","8"
"4359","2626","14"
"4360","2627","7"
"4361","2627","8"
"4362","2628","1"
"4363","2628","2"
"4364","2628","9"
"4365","2628","15"
"4366","2629","5"
"4367","2629","14"
"4368","2630","8"
"4369","2631","5"
"4370","2631","10"
"4371","2631","16"
"4372","2632","8"
"4373","2633","11"
"4374","2633","14"
"4375","2634","11"
"4376","2635","11"
"4377","2636","11"
"4378","2637","11"
"4379","2638","11"
"4380","2639","8"
"4381","2640","1"
"4382","2640","2"
"4383","2640","15"
"4384","2641","1"
"4385","2641","2"
"4386","2641","15"
"4387","2642","1"
"4388","2642","2"
"4389","2642","15"
"4390","2643","1"
"4391","2643","2"
"4392","2643","15"
"4393","2644","11"
"4394","2645","11"
"4395","2646","11"
"4396","2647","11"
"4397","2648","11"
"4398","2649","11"
"4399","2650","11"
"4400","2651","11"
"4401","2652","11"
"4402","2653","11"
"4403","2654","11"
"4404","2655","11"
"4405","2656","11"
"4406","2656","15"
"4407","2657","5"
"4408","2657","11"
"4409","2657","12"
"4410","2657","15"
"4411","2658","15"
"4412","2659","5"
"4413","2659","7"
"4414","2660","15"
"4415","2661","15"
"4416","2662","1"
"4417","2662","15"
"4418","2662","17"
"4419","2663","15"
"4420","2664","11"
"4421","2664","15"
"4422","2665","15"
"4423","2666","15"
"4424","2667","15"
"4425","2668","11"
"4426","2668","15"
"4427","2669","17"
"4428","2670","17"
"4429","2671","5"
"4430","2671","14"
"4431","2672","8"
"4432","2672","15"
"4433","2672","16"
"4434","2673","8"
"4435","2674","8"
"4436","2675","5"
"4437","2675","8"
"4438","2675","14"
"4439","2676","8"
"4440","2676","16"
"4441","2677","7"
"4442","2678","8"
"4443","2679","8"
"4444","2679","14"
"4445","2680","8"
"4446","2681","5"
"4447","2681","14"
"4448","2681","15"
"4449","2682","8"
"4450","2683","5"
"4451","2684","5"
"4452","2684","8"
"4453","2685","5"
"4454","2685","8"
"4455","2686","8"
"4456","2686","13"
